time	species	protein	transcript	ribo_density
8	r2	0.0	0.0	0.0
8	rnapol	0.0	0.0	0.0
9	__protein1_rbs	1.0	0.0	0.0
9	__protein2_rbs	2.0	0.0	0.0
9	__protein3_rbs	0.0	0.0	0.0
9	__ribosome	77.0	0.0	0.0
9	__rnase_site_ext	1.0	0.0	0.0
9	p0	1.0	0.0	0.0
9	protein1	14.0	3.0	2.666667
9	protein2	1.0	4.0	3.25
9	protein3	0.0	2.0	1.0
9	r0	1.0	0.0	0.0
9	r2	0.0	0.0	0.0
9	rnapol	0.0	0.0	0.0
10	__protein1_rbs	0.0	0.0	0.0
10	__protein2_rbs	2.0	0.0	0.0
10	__protein3_rbs	3.0	0.0	0.0
10	__ribosome	76.0	0.0	0.0
10	__rnase_site_ext	1.0	0.0	0.0
10	p0	1.0	0.0	0.0
10	protein1	17.0	3.0	2.666667
10	protein2	3.0	3.0	4.3333330000000005
10	protein3	0.0	3.0	1.0
10	r0	1.0	0.0	0.0
10	r2	3.0	0.0	0.0
10	rnapol	0.0	0.0	0.0
11	__protein1_rbs	1.0	0.0	0.0
11	__protein2_rbs	1.0	0.0	0.0
11	__protein3_rbs	2.0	0.0	0.0
11	__ribosome	73.0	0.0	0.0
11	__rnase_site_ext	2.0	0.0	0.0
11	p0	1.0	0.0	0.0
11	protein1	19.0	3.0	2.666667
11	protein2	6.0	3.0	4.3333330000000005
11	protein3	0.0	4.0	1.5
11	r0	2.0	0.0	0.0
11	r2	2.0	0.0	0.0
11	rnapol	0.0	0.0	0.0
12	__protein1_rbs	2.0	0.0	0.0
12	__protein2_rbs	1.0	0.0	0.0
12	__protein3_rbs	0.0	0.0	0.0
12	__ribosome	67.0	0.0	0.0
12	__rnase_site_ext	2.0	0.0	0.0
12	p0	1.0	0.0	0.0
12	protein1	20.0	3.0	3.666667
12	protein2	10.0	3.0	4.0
12	protein3	0.0	4.0	2.5
12	r0	2.0	0.0	0.0
12	r2	0.0	0.0	0.0
12	rnapol	1.0	0.0	0.0
13	__protein1_rbs	2.0	0.0	0.0
13	__protein2_rbs	1.0	0.0	0.0
13	__protein3_rbs	2.0	0.0	0.0
13	__ribosome	66.0	0.0	0.0
13	__rnase_site_ext	2.0	0.0	0.0
13	p0	0.0	0.0	0.0
13	protein1	23.0	4.0	2.5
13	protein2	13.0	3.0	4.0
13	protein3	1.0	4.0	3.0
13	r0	2.0	0.0	0.0
13	r2	2.0	0.0	0.0
13	rnapol	0.0	0.0	0.0
14	__protein1_rbs	2.0	0.0	0.0
14	__protein2_rbs	1.0	0.0	0.0
14	__protein3_rbs	2.0	0.0	0.0
14	__ribosome	61.0	0.0	0.0
14	__rnase_site_ext	4.0	0.0	0.0
14	p0	1.0	0.0	0.0
14	protein1	25.0	4.0	3.0
14	protein2	15.0	3.0	4.0
14	protein3	2.0	4.0	3.75
14	r0	4.0	0.0	0.0
14	r2	2.0	0.0	0.0
14	rnapol	0.0	0.0	0.0
15	__protein1_rbs	4.0	0.0	0.0
15	__protein2_rbs	2.0	0.0	0.0
15	__protein3_rbs	2.0	0.0	0.0
15	__ribosome	62.0	0.0	0.0
15	__rnase_site_ext	4.0	0.0	0.0
15	p0	1.0	0.0	0.0
15	protein1	30.0	6.0	1.5
15	protein2	17.0	3.0	4.0
15	protein3	4.0	4.0	4.25
15	r0	5.0	0.0	0.0
15	r2	2.0	0.0	0.0
15	rnapol	0.0	0.0	0.0
16	__protein1_rbs	3.0	0.0	0.0
16	__protein2_rbs	3.0	0.0	0.0
16	__protein3_rbs	3.0	0.0	0.0
16	__ribosome	60.0	0.0	0.0
16	__rnase_site_ext	3.0	0.0	0.0
16	p0	1.0	0.0	0.0
16	protein1	32.0	6.0	2.0
16	protein2	20.0	3.0	3.333333
16	protein3	7.0	4.0	4.5
16	r0	4.0	0.0	0.0
16	r2	3.0	0.0	0.0
16	rnapol	0.0	0.0	0.0
17	__protein1_rbs	5.0	0.0	0.0
17	__protein2_rbs	2.0	0.0	0.0
17	__protein3_rbs	2.0	0.0	0.0
17	__ribosome	57.0	0.0	0.0
17	__rnase_site_ext	5.0	0.0	0.0
17	p0	1.0	0.0	0.0
17	protein1	35.0	6.0	2.166667
17	protein2	23.0	4.0	2.75
17	protein3	11.0	4.0	4.75
17	r0	6.0	0.0	0.0
17	r2	2.0	0.0	0.0
17	rnapol	0.0	0.0	0.0
18	__protein1_rbs	4.0	0.0	0.0
18	__protein2_rbs	4.0	0.0	0.0
18	__protein3_rbs	4.0	0.0	0.0
18	__ribosome	59.0	0.0	0.0
18	__rnase_site_ext	4.0	0.0	0.0
18	p0	1.0	0.0	0.0
18	protein1	37.0	6.0	2.333333
18	protein2	25.0	6.0	2.0
18	protein3	16.0	4.0	3.75
18	r0	4.0	0.0	0.0
18	r2	4.0	0.0	0.0
18	rnapol	0.0	0.0	0.0
19	__protein1_rbs	4.0	0.0	0.0
19	__protein2_rbs	6.0	0.0	0.0
19	__protein3_rbs	2.0	0.0	0.0
19	__ribosome	58.0	0.0	0.0
19	__rnase_site_ext	5.0	0.0	0.0
19	p0	1.0	0.0	0.0
19	protein1	43.0	6.0	2.0
19	protein2	28.0	7.0	2.0
19	protein3	18.0	3.0	5.3333330000000005
19	r0	5.0	0.0	0.0
19	r2	2.0	0.0	0.0
19	rnapol	0.0	0.0	0.0
20	__protein1_rbs	6.0	0.0	0.0
20	__protein2_rbs	0.0	0.0	0.0
20	__protein3_rbs	1.0	0.0	0.0
20	__ribosome	56.0	0.0	0.0
20	__rnase_site_ext	6.0	0.0	0.0
20	p0	1.0	0.0	0.0
20	protein1	46.0	6.0	2.166667
20	protein2	30.0	7.0	3.0
20	protein3	25.0	2.0	5.0
20	r0	6.0	0.0	0.0
20	r2	1.0	0.0	0.0
20	rnapol	0.0	0.0	0.0
21	__protein1_rbs	4.0	0.0	0.0
21	__protein2_rbs	3.0	0.0	0.0
21	__protein3_rbs	1.0	0.0	0.0
21	__ribosome	53.0	0.0	0.0
21	__rnase_site_ext	5.0	0.0	0.0
21	p0	1.0	0.0	0.0
21	protein1	50.0	6.0	2.166667
21	protein2	32.0	6.0	4.0
21	protein3	27.0	3.0	3.333333
21	r0	5.0	0.0	0.0
21	r2	1.0	0.0	0.0
21	rnapol	0.0	0.0	0.0
22	__protein1_rbs	2.0	0.0	0.0
22	__protein2_rbs	2.0	0.0	0.0
22	__protein3_rbs	3.0	0.0	0.0
22	__ribosome	49.0	0.0	0.0
22	__rnase_site_ext	4.0	0.0	0.0
22	p0	1.0	0.0	0.0
22	protein1	54.0	6.0	2.333333
22	protein2	35.0	6.0	4.3333330000000005
22	protein3	31.0	5.0	2.2
22	r0	5.0	0.0	0.0
22	r2	3.0	0.0	0.0
22	rnapol	0.0	0.0	0.0
23	__protein1_rbs	2.0	0.0	0.0
23	__protein2_rbs	6.0	0.0	0.0
23	__protein3_rbs	5.0	0.0	0.0
23	__ribosome	53.0	0.0	0.0
23	__rnase_site_ext	3.0	0.0	0.0
23	p0	1.0	0.0	0.0
23	protein1	59.0	6.0	2.166667
23	protein2	40.0	6.0	3.666667
23	protein3	33.0	6.0	2.0
23	r0	3.0	0.0	0.0
23	r2	5.0	0.0	0.0
23	rnapol	0.0	0.0	0.0
24	__protein1_rbs	1.0	0.0	0.0
24	__protein2_rbs	4.0	0.0	0.0
24	__protein3_rbs	4.0	0.0	0.0
24	__ribosome	50.0	0.0	0.0
24	__rnase_site_ext	3.0	0.0	0.0
24	p0	1.0	0.0	0.0
24	protein1	61.0	6.0	2.666667
24	protein2	47.0	6.0	3.333333
24	protein3	34.0	6.0	2.333333
24	r0	3.0	0.0	0.0
24	r2	4.0	0.0	0.0
24	rnapol	0.0	0.0	0.0
25	__protein1_rbs	3.0	0.0	0.0
25	__protein2_rbs	4.0	0.0	0.0
25	__protein3_rbs	5.0	0.0	0.0
25	__ribosome	55.0	0.0	0.0
25	__rnase_site_ext	4.0	0.0	0.0
25	p0	1.0	0.0	0.0
25	protein1	66.0	7.0	2.142857
25	protein2	55.0	6.0	2.5
25	protein3	35.0	6.0	2.5
25	r0	5.0	0.0	0.0
25	r2	5.0	0.0	0.0
25	rnapol	1.0	0.0	0.0
26	__protein1_rbs	6.0	0.0	0.0
26	__protein2_rbs	6.0	0.0	0.0
26	__protein3_rbs	3.0	0.0	0.0
26	__ribosome	53.0	0.0	0.0
26	__rnase_site_ext	7.0	0.0	0.0
26	p0	1.0	0.0	0.0
26	protein1	68.0	8.0	2.125
26	protein2	60.0	6.0	2.0
26	protein3	39.0	6.0	3.0
26	r0	7.0	0.0	0.0
26	r2	3.0	0.0	0.0
26	rnapol	2.0	0.0	0.0
27	__protein1_rbs	4.0	0.0	0.0
27	__protein2_rbs	5.0	0.0	0.0
27	__protein3_rbs	3.0	0.0	0.0
27	__ribosome	50.0	0.0	0.0
27	__rnase_site_ext	6.0	0.0	0.0
27	p0	1.0	0.0	0.0
27	protein1	75.0	8.0	2.125
27	protein2	62.0	6.0	2.333333
27	protein3	42.0	6.0	3.166667
27	r0	6.0	0.0	0.0
27	r2	3.0	0.0	0.0
27	rnapol	0.0	0.0	0.0
28	__protein1_rbs	6.0	0.0	0.0
28	__protein2_rbs	3.0	0.0	0.0
28	__protein3_rbs	3.0	0.0	0.0
28	__ribosome	42.0	0.0	0.0
28	__rnase_site_ext	6.0	0.0	0.0
28	p0	1.0	0.0	0.0
28	protein1	78.0	9.0	2.555556
28	protein2	66.0	6.0	2.333333
28	protein3	46.0	6.0	3.5
28	r0	6.0	0.0	0.0
28	r2	3.0	0.0	0.0
28	rnapol	0.0	0.0	0.0
29	__protein1_rbs	5.0	0.0	0.0
29	__protein2_rbs	6.0	0.0	0.0
29	__protein3_rbs	2.0	0.0	0.0
29	__ribosome	37.0	0.0	0.0
29	__rnase_site_ext	6.0	0.0	0.0
29	p0	1.0	0.0	0.0
29	protein1	84.0	9.0	2.444444
29	protein2	68.0	8.0	2.375
29	protein3	49.0	5.0	4.4
29	r0	6.0	0.0	0.0
29	r2	2.0	0.0	0.0
29	rnapol	0.0	0.0	0.0
30	__protein1_rbs	5.0	0.0	0.0
30	__protein2_rbs	6.0	0.0	0.0
30	__protein3_rbs	4.0	0.0	0.0
30	__ribosome	35.0	0.0	0.0
30	__rnase_site_ext	5.0	0.0	0.0
30	p0	1.0	0.0	0.0
30	protein1	88.0	9.0	2.888889
30	protein2	71.0	9.0	2.222222
30	protein3	54.0	5.0	3.8
30	r0	6.0	0.0	0.0
30	r2	4.0	0.0	0.0
30	rnapol	0.0	0.0	0.0
31	__protein1_rbs	6.0	0.0	0.0
31	__protein2_rbs	8.0	0.0	0.0
31	__protein3_rbs	2.0	0.0	0.0
31	__ribosome	38.0	0.0	0.0
31	__rnase_site_ext	7.0	0.0	0.0
31	p0	1.0	0.0	0.0
31	protein1	97.0	9.0	2.444444
31	protein2	74.0	10.0	2.2
31	protein3	58.0	4.0	4.5
31	r0	7.0	0.0	0.0
31	r2	2.0	0.0	0.0
31	rnapol	0.0	0.0	0.0
32	__protein1_rbs	6.0	0.0	0.0
32	__protein2_rbs	9.0	0.0	0.0
32	__protein3_rbs	4.0	0.0	0.0
32	__ribosome	45.0	0.0	0.0
32	__rnase_site_ext	6.0	0.0	0.0
32	p0	1.0	0.0	0.0
32	protein1	102.0	9.0	2.333333
32	protein2	78.0	10.0	2.1
32	protein3	63.0	4.0	3.25
32	r0	8.0	0.0	0.0
32	r2	4.0	0.0	0.0
32	rnapol	0.0	0.0	0.0
33	__protein1_rbs	5.0	0.0	0.0
33	__protein2_rbs	9.0	0.0	0.0
33	__protein3_rbs	1.0	0.0	0.0
33	__ribosome	49.0	0.0	0.0
33	__rnase_site_ext	7.0	0.0	0.0
33	p0	1.0	0.0	0.0
33	protein1	112.0	9.0	2.0
33	protein2	86.0	10.0	1.8
33	protein3	68.0	5.0	3.0
33	r0	7.0	0.0	0.0
33	r2	1.0	0.0	0.0
33	rnapol	0.0	0.0	0.0
34	__protein1_rbs	7.0	0.0	0.0
34	__protein2_rbs	6.0	0.0	0.0
34	__protein3_rbs	6.0	0.0	0.0
34	__ribosome	45.0	0.0	0.0
34	__rnase_site_ext	7.0	0.0	0.0
34	p0	1.0	0.0	0.0
34	protein1	116.0	8.0	2.375
34	protein2	90.0	9.0	2.444444
34	protein3	72.0	7.0	2.0
34	r0	7.0	0.0	0.0
34	r2	6.0	0.0	0.0
34	rnapol	0.0	0.0	0.0
35	__protein1_rbs	4.0	0.0	0.0
35	__protein2_rbs	7.0	0.0	0.0
35	__protein3_rbs	5.0	0.0	0.0
35	__ribosome	46.0	0.0	0.0
35	__rnase_site_ext	4.0	0.0	0.0
35	p0	1.0	0.0	0.0
35	protein1	123.0	7.0	2.428571
35	protein2	94.0	9.0	2.333333
35	protein3	74.0	8.0	2.0
35	r0	5.0	0.0	0.0
35	r2	5.0	0.0	0.0
35	rnapol	0.0	0.0	0.0
36	__protein1_rbs	5.0	0.0	0.0
36	__protein2_rbs	4.0	0.0	0.0
36	__protein3_rbs	5.0	0.0	0.0
36	__ribosome	48.0	0.0	0.0
36	__rnase_site_ext	5.0	0.0	0.0
36	p0	1.0	0.0	0.0
36	protein1	130.0	7.0	1.857143
36	protein2	100.0	9.0	2.444444
36	protein3	76.0	8.0	2.125
36	r0	5.0	0.0	0.0
36	r2	5.0	0.0	0.0
36	rnapol	0.0	0.0	0.0
37	__protein1_rbs	5.0	0.0	0.0
37	__protein2_rbs	6.0	0.0	0.0
37	__protein3_rbs	5.0	0.0	0.0
37	__ribosome	49.0	0.0	0.0
37	__rnase_site_ext	7.0	0.0	0.0
37	p0	1.0	0.0	0.0
37	protein1	134.0	8.0	1.75
37	protein2	106.0	9.0	2.222222
37	protein3	79.0	8.0	2.125
37	r0	7.0	0.0	0.0
37	r2	5.0	0.0	0.0
37	rnapol	0.0	0.0	0.0
38	__protein1_rbs	4.0	0.0	0.0
38	__protein2_rbs	5.0	0.0	0.0
38	__protein3_rbs	7.0	0.0	0.0
38	__ribosome	51.0	0.0	0.0
38	__rnase_site_ext	6.0	0.0	0.0
38	p0	1.0	0.0	0.0
38	protein1	140.0	8.0	1.875
38	protein2	111.0	9.0	2.222222
38	protein3	86.0	8.0	1.75
38	r0	6.0	0.0	0.0
38	r2	7.0	0.0	0.0
38	rnapol	1.0	0.0	0.0
39	__protein1_rbs	8.0	0.0	0.0
39	__protein2_rbs	6.0	0.0	0.0
39	__protein3_rbs	5.0	0.0	0.0
39	__ribosome	40.0	0.0	0.0
39	__rnase_site_ext	8.0	0.0	0.0
39	p0	1.0	0.0	0.0
39	protein1	141.0	9.0	2.0
39	protein2	113.0	9.0	2.666667
39	protein3	87.0	8.0	2.25
39	r0	8.0	0.0	0.0
39	r2	5.0	0.0	0.0
39	rnapol	0.0	0.0	0.0
40	__protein1_rbs	7.0	0.0	0.0
40	__protein2_rbs	5.0	0.0	0.0
40	__protein3_rbs	6.0	0.0	0.0
40	__ribosome	39.0	0.0	0.0
40	__rnase_site_ext	8.0	0.0	0.0
40	p0	1.0	0.0	0.0
40	protein1	146.0	9.0	1.777778
40	protein2	118.0	10.0	2.7
40	protein3	92.0	8.0	2.25
40	r0	8.0	0.0	0.0
40	r2	6.0	0.0	0.0
40	rnapol	0.0	0.0	0.0
41	__protein1_rbs	6.0	0.0	0.0
41	__protein2_rbs	7.0	0.0	0.0
41	__protein3_rbs	5.0	0.0	0.0
41	__ribosome	37.0	0.0	0.0
41	__rnase_site_ext	7.0	0.0	0.0
41	p0	1.0	0.0	0.0
41	protein1	152.0	9.0	1.888889
41	protein2	124.0	10.0	2.7
41	protein3	95.0	8.0	2.375
41	r0	7.0	0.0	0.0
41	r2	5.0	0.0	0.0
41	rnapol	0.0	0.0	0.0
42	__protein1_rbs	8.0	0.0	0.0
42	__protein2_rbs	7.0	0.0	0.0
42	__protein3_rbs	4.0	0.0	0.0
42	__ribosome	34.0	0.0	0.0
42	__rnase_site_ext	8.0	0.0	0.0
42	p0	1.0	0.0	0.0
42	protein1	156.0	9.0	1.666667
42	protein2	128.0	10.0	2.9
42	protein3	98.0	7.0	3.142857
42	r0	8.0	0.0	0.0
42	r2	4.0	0.0	0.0
42	rnapol	0.0	0.0	0.0
43	__protein1_rbs	7.0	0.0	0.0
43	__protein2_rbs	5.0	0.0	0.0
43	__protein3_rbs	7.0	0.0	0.0
43	__ribosome	35.0	0.0	0.0
43	__rnase_site_ext	7.0	0.0	0.0
43	p0	1.0	0.0	0.0
43	protein1	161.0	9.0	1.777778
43	protein2	135.0	11.0	2.636364
43	protein3	102.0	7.0	2.857143
43	r0	7.0	0.0	0.0
43	r2	7.0	0.0	0.0
43	rnapol	0.0	0.0	0.0
44	__protein1_rbs	8.0	0.0	0.0
44	__protein2_rbs	7.0	0.0	0.0
44	__protein3_rbs	4.0	0.0	0.0
44	__ribosome	38.0	0.0	0.0
44	__rnase_site_ext	9.0	0.0	0.0
44	p0	1.0	0.0	0.0
44	protein1	166.0	9.0	1.555556
44	protein2	141.0	9.0	3.111111
44	protein3	107.0	8.0	2.5
44	r0	9.0	0.0	0.0
44	r2	4.0	0.0	0.0
44	rnapol	0.0	0.0	0.0
45	__protein1_rbs	6.0	0.0	0.0
45	__protein2_rbs	6.0	0.0	0.0
45	__protein3_rbs	5.0	0.0	0.0
45	__ribosome	38.0	0.0	0.0
45	__rnase_site_ext	8.0	0.0	0.0
45	p0	1.0	0.0	0.0
45	protein1	170.0	9.0	1.777778
45	protein2	149.0	9.0	2.777778
45	protein3	112.0	9.0	2.333333
45	r0	9.0	0.0	0.0
45	r2	5.0	0.0	0.0
45	rnapol	0.0	0.0	0.0
46	__protein1_rbs	6.0	0.0	0.0
46	__protein2_rbs	8.0	0.0	0.0
46	__protein3_rbs	8.0	0.0	0.0
46	__ribosome	44.0	0.0	0.0
46	__rnase_site_ext	8.0	0.0	0.0
46	p0	1.0	0.0	0.0
46	protein1	175.0	9.0	1.888889
46	protein2	155.0	9.0	2.444444
46	protein3	120.0	11.0	1.545455
46	r0	8.0	0.0	0.0
46	r2	8.0	0.0	0.0
46	rnapol	0.0	0.0	0.0
47	__protein1_rbs	8.0	0.0	0.0
47	__protein2_rbs	6.0	0.0	0.0
47	__protein3_rbs	6.0	0.0	0.0
47	__ribosome	37.0	0.0	0.0
47	__rnase_site_ext	8.0	0.0	0.0
47	p0	1.0	0.0	0.0
47	protein1	180.0	9.0	1.888889
47	protein2	162.0	9.0	2.444444
47	protein3	122.0	11.0	2.181818
47	r0	8.0	0.0	0.0
47	r2	6.0	0.0	0.0
47	rnapol	0.0	0.0	0.0
48	__protein1_rbs	9.0	0.0	0.0
48	__protein2_rbs	8.0	0.0	0.0
48	__protein3_rbs	9.0	0.0	0.0
48	__ribosome	41.0	0.0	0.0
48	__rnase_site_ext	9.0	0.0	0.0
48	p0	1.0	0.0	0.0
48	protein1	185.0	9.0	1.666667
48	protein2	171.0	9.0	2.0
48	protein3	124.0	11.0	2.363636
48	r0	9.0	0.0	0.0
48	r2	9.0	0.0	0.0
48	rnapol	1.0	0.0	0.0
49	__protein1_rbs	7.0	0.0	0.0
49	__protein2_rbs	6.0	0.0	0.0
49	__protein3_rbs	4.0	0.0	0.0
49	__ribosome	33.0	0.0	0.0
49	__rnase_site_ext	8.0	0.0	0.0
49	p0	1.0	0.0	0.0
49	protein1	190.0	11.0	1.636364
49	protein2	172.0	9.0	2.333333
49	protein3	129.0	10.0	2.8
49	r0	8.0	0.0	0.0
49	r2	4.0	0.0	0.0
49	rnapol	0.0	0.0	0.0
50	__protein1_rbs	12.0	0.0	0.0
50	__protein2_rbs	6.0	0.0	0.0
50	__protein3_rbs	6.0	0.0	0.0
50	__ribosome	33.0	0.0	0.0
50	__rnase_site_ext	12.0	0.0	0.0
50	p0	0.0	0.0	0.0
50	protein1	195.0	12.0	1.5
50	protein2	177.0	9.0	2.333333
50	protein3	134.0	9.0	3.111111
50	r0	12.0	0.0	0.0
50	r2	6.0	0.0	0.0
50	rnapol	0.0	0.0	0.0
51	__protein1_rbs	9.0	0.0	0.0
51	__protein2_rbs	5.0	0.0	0.0
51	__protein3_rbs	7.0	0.0	0.0
51	__ribosome	33.0	0.0	0.0
51	__rnase_site_ext	11.0	0.0	0.0
51	p0	1.0	0.0	0.0
51	protein1	200.0	13.0	1.615385
51	protein2	182.0	9.0	2.333333
51	protein3	141.0	9.0	2.777778
51	r0	11.0	0.0	0.0
51	r2	7.0	0.0	0.0
51	rnapol	0.0	0.0	0.0
52	__protein1_rbs	13.0	0.0	0.0
52	__protein2_rbs	7.0	0.0	0.0
52	__protein3_rbs	4.0	0.0	0.0
52	__ribosome	38.0	0.0	0.0
52	__rnase_site_ext	13.0	0.0	0.0
52	p0	1.0	0.0	0.0
52	protein1	207.0	13.0	1.307692
52	protein2	186.0	10.0	2.3
52	protein3	149.0	8.0	2.75
52	r0	13.0	0.0	0.0
52	r2	4.0	0.0	0.0
52	rnapol	0.0	0.0	0.0
53	__protein1_rbs	7.0	0.0	0.0
53	__protein2_rbs	9.0	0.0	0.0
53	__protein3_rbs	6.0	0.0	0.0
53	__ribosome	37.0	0.0	0.0
53	__rnase_site_ext	8.0	0.0	0.0
53	p0	1.0	0.0	0.0
53	protein1	212.0	13.0	1.461538
53	protein2	190.0	11.0	1.909091
53	protein3	152.0	8.0	2.875
53	r0	9.0	0.0	0.0
53	r2	6.0	0.0	0.0
53	rnapol	0.0	0.0	0.0
54	__protein1_rbs	3.0	0.0	0.0
54	__protein2_rbs	9.0	0.0	0.0
54	__protein3_rbs	5.0	0.0	0.0
54	__ribosome	38.0	0.0	0.0
54	__rnase_site_ext	5.0	0.0	0.0
54	p0	1.0	0.0	0.0
54	protein1	220.0	12.0	1.833333
54	protein2	197.0	13.0	1.692308
54	protein3	160.0	7.0	2.571429
54	r0	6.0	0.0	0.0
54	r2	6.0	0.0	0.0
54	rnapol	0.0	0.0	0.0
55	__protein1_rbs	8.0	0.0	0.0
55	__protein2_rbs	11.0	0.0	0.0
55	__protein3_rbs	5.0	0.0	0.0
55	__ribosome	37.0	0.0	0.0
55	__rnase_site_ext	11.0	0.0	0.0
55	p0	1.0	0.0	0.0
55	protein1	223.0	12.0	2.0
55	protein2	202.0	13.0	1.692308
55	protein3	164.0	7.0	2.428571
55	r0	11.0	0.0	0.0
55	r2	5.0	0.0	0.0
55	rnapol	0.0	0.0	0.0
56	__protein1_rbs	9.0	0.0	0.0
56	__protein2_rbs	9.0	0.0	0.0
56	__protein3_rbs	6.0	0.0	0.0
56	__ribosome	34.0	0.0	0.0
56	__rnase_site_ext	10.0	0.0	0.0
56	p0	1.0	0.0	0.0
56	protein1	228.0	12.0	2.166667
56	protein2	207.0	13.0	1.7692310000000002
56	protein3	167.0	8.0	2.125
56	r0	10.0	0.0	0.0
56	r2	6.0	0.0	0.0
56	rnapol	0.0	0.0	0.0
57	__protein1_rbs	9.0	0.0	0.0
57	__protein2_rbs	10.0	0.0	0.0
57	__protein3_rbs	6.0	0.0	0.0
57	__ribosome	38.0	0.0	0.0
57	__rnase_site_ext	11.0	0.0	0.0
57	p0	1.0	0.0	0.0
57	protein1	236.0	12.0	2.0
57	protein2	212.0	13.0	1.7692310000000002
57	protein3	173.0	9.0	1.666667
57	r0	11.0	0.0	0.0
57	r2	6.0	0.0	0.0
57	rnapol	0.0	0.0	0.0
58	__protein1_rbs	7.0	0.0	0.0
58	__protein2_rbs	8.0	0.0	0.0
58	__protein3_rbs	7.0	0.0	0.0
58	__ribosome	35.0	0.0	0.0
58	__rnase_site_ext	9.0	0.0	0.0
58	p0	1.0	0.0	0.0
58	protein1	244.0	12.0	1.916667
58	protein2	217.0	13.0	1.846154
58	protein3	176.0	11.0	1.636364
58	r0	10.0	0.0	0.0
58	r2	7.0	0.0	0.0
58	rnapol	0.0	0.0	0.0
59	__protein1_rbs	8.0	0.0	0.0
59	__protein2_rbs	10.0	0.0	0.0
59	__protein3_rbs	10.0	0.0	0.0
59	__ribosome	37.0	0.0	0.0
59	__rnase_site_ext	11.0	0.0	0.0
